Date,Virginia,California,Florida,New York,New Jersey,Texas,Michigan,Massachusetts,Arizona,Washington,Colorado,Illinois,the District of Columbia,Nevada,Hawaii,New Hampshire,Utah,Georgia,Montana,Minnesota,Louisiana,Maryland,Pennsylvania,South Carolina,North Carolina,Vermont,Tennessee,Oregon,New Mexico,Rhode Island,Alaska,Maine,Alabama,Wisconsin,Arkansas,Mississippi,Indiana,West Virginia,Idaho,North Dakota,Connecticut,Kentucky,Missouri,Kansas,Delaware,Wyoming,Oklahoma,South Dakota,Nebraska,Iowa,Ohio
8/1/2014,234882.9227,400457.4639,167432.9441,269112.0461,294580.1645,155162.8445,120965.5246,328349.6189,192740.3084,262077.1921,259975.0828,158455.0576,465201.2045,196055.8058,494742.2175,219700.734,228490.3713,145394.4796,208363.6504,188503.9441,158358.1276,270568.3623,157208.7645,148283.3754,157820.6661,221635.4318,144281.6774,243605.022,167353.4034,226694.8206,258618.9066,182853.0826,133958.9815,158271.5985,121865.1514,115456.5033,120210.9042,101529.8811,178144.7279,203361.0408,237527.1987,110155.9595,129279.7944,122939.199,227739.7491,215308.366,116020.0333,164646.7574,136849.2776,130763.4361,118333.0582
9/1/2014,235253.0018,403003.1212,168466.1261,269725.8109,294890.6025,156079.6037,121539.3146,328948.5787,193234.4388,262917.764,261986.9831,159050.1386,467758.2022,197063.7513,498072.0743,220034.7265,229138.9447,145999.3005,209495.6677,188853.1974,158883.5152,271110.2056,157231.4864,148500.549,157984.1034,222229.8111,144576.5069,244994.4464,167274.7624,226956.549,260279.2763,183020.1505,134096.9809,158294.0848,122204.5538,116314.2622,120646.7358,102495.8047,178840.2669,204919.6962,237171.7808,110294.1072,129660.8106,123354.7767,228777.2789,216121.0502,116469.4312,165323.4993,137190.3634,130819.2302,118535.7221
10/1/2014,235488.2666,406232.3663,169333.1949,270201.8013,295078.4228,156729.5824,121696.4071,329250.9986,193519.954,263775.6986,264164.0782,159406.081,469926.7583,197716.5696,501147.4807,220252.2333,229603.6234,146459.4263,210047.8591,189080.6141,159185.2539,271704.5559,156902.2715,148493.0789,157981.0905,222328.3904,144701.2958,246291.079,167083.3601,227176.9114,261451.3456,182735.2994,133860.384,158045.5441,122289.0368,116904.0291,120762.2479,103101.3139,179243.983,206304.5,236538.4522,110160.3271,129740.9221,123675.5451,229528.8216,216637.3023,116760.4958,165588.2013,137330.1633,130337.3067,118442.0576
11/1/2014,235724.6938,409851.3271,170416.7565,270855.5953,295174.9124,157551.0278,121903.2768,330030.3233,193957.1801,265026.2761,266608.2864,159743.0172,472292.2522,198849.0288,504195.9789,220614.5622,230117.1222,147004.8855,210760.0415,189406.3924,159826.0066,272412.3708,156696.2353,148648.4635,158125.4905,222220.0753,145051.1407,247716.9529,167166.4055,227673.9932,262724.6571,182464.9987,133585.8563,157882.5229,122343.1115,117442.1469,120835.8161,103823.7249,179479.6668,207761.1734,236295.4247,110025.3775,129833.6492,123980.3846,230442.1615,217074.8876,117174.9661,165685.3841,137475.2622,130016.5833,118405.1726
12/1/2014,235983.1806,413192.819,171701.6288,271413.5425,295144.8855,158512.0893,122192.6159,331160.6247,194395.353,266705.2534,269255.5801,160108.1975,474914.7106,199719.4536,506449.8436,221161.5217,230820.1727,147589.6006,211561.3449,189848.3896,160720.5445,272739.5559,156677.6271,148888.6896,158418.5356,221984.5924,145494.0372,249460.3439,167433.1457,228070.5137,263502.338,182239.5188,133415.737,157988.0688,122445.6047,118107.0131,120997.1663,104541.0747,179730.4133,209381.0221,236209.4478,110079.2053,130114.2615,124513.223,231060.5286,217770.6966,117809.5958,165885.1374,137811.1993,130149.7629,118542.3318
1/1/2015,236347.8668,416163.6604,173104.4403,271831.4818,295090.8994,159714.7605,122709.118,332973.4945,195040.3747,268881.5015,272258.2063,160337.5039,476591.8983,200776.1704,509030.391,221781.1112,231992.2249,148169.3625,212586.3781,190616.2307,161682.0738,272816.9683,156756.7401,149266.1254,158921.1935,222014.0719,146034.2999,251447.3373,167667.8521,228437.9493,264370.3425,182169.28,133313.2644,158403.0372,122613.724,118865.4016,121242.7322,105338.6985,180239.0801,210870.1127,236364.5452,110193.5682,130468.1651,125032.8194,232063.7151,218856.6437,118408.9908,166469.6484,138232.5766,130719.3012,118884.4722
2/1/2015,236708.3019,418674.5901,174333.8896,272077.8624,295187.7028,160961.1404,123275.8651,334954.4926,195730.7244,271280.3499,275608.7942,160357.6862,477863.9781,201695.5598,511747.7594,222580.9625,233320.6325,148735.3223,213499.5966,191578.3085,162627.5567,272919.9811,156808.4653,149706.1976,159481.6413,222492.7186,146604.5514,253686.5914,167871.2539,229001.3483,264949.6707,182355.2661,133202.8083,158917.705,122761.4543,119517.5259,121499.3705,105823.2678,181091.252,212279.4287,236333.1747,110331.0173,130710.7821,125537.6836,233210.558,220351.731,118765.0158,167328.4294,138748.0193,131458.8767,119254.5356
3/1/2015,237070.5133,420729.7519,175419.4294,272328.0363,295622.1953,162179.6466,124058.874,336749.634,196684.3674,273527.4273,278866.1164,160591.1568,478421.2085,202894.2907,514138.4505,223393.0249,234813.0487,149370.6694,214486.7042,192692.3244,163374.5787,273412.4887,156998.7376,150286.871,160025.6986,223102.5684,147250.3634,255716.6738,168258.4578,229758.5884,265145.0814,182636.0262,133303.4761,159513.6827,123023.3991,120241.9322,121777.9048,106283.6064,182225.3644,213680.7276,236636.302,110547.2255,131016.5219,125936.5051,234420.0796,221863.4408,119036.0835,168131.6218,139280.6233,132196.188,119683.1906
4/1/2015,237456.3758,422718.9115,176509.6815,272782.0682,296101.9702,163319.9249,125014.2796,338224.7778,197833.6122,275623.5199,281918.6512,160984.6159,479716.1485,204328.676,515718.422,224494.144,236341.8828,150165.9674,215841.4169,193865.916,164220.2092,274262.6021,157416.5451,150977.8739,160602.0944,223879.6319,148027.0347,257680.0603,168905.2262,230663.3378,265707.8673,183311.3486,133800.8873,160202.0135,123445.5716,121076.1351,122200.8997,106745.898,183441.0831,215388.1503,237061.5207,111065.83,131517.129,126474.6815,235362.2626,223273.6936,119407.2496,168963.0553,140013.5584,133027.6303,120223.1813
5/1/2015,237955.177,424968.0609,177744.5992,273597.3891,296862.9088,164410.897,126104.6102,339563.6182,199208.935,277678.6719,284719.1091,161732.6882,480988.9106,206040.5882,517539.124,225593.0937,237960.4303,151043.3343,217341.2269,195003.8208,165138.9203,275087.7325,158006.5335,151790.2003,161238.5291,224732.7934,148911.9238,259521.186,169514.2775,231328.5106,266573.3822,184143.8325,134432.8871,160976.2243,123843.0483,122110.1971,122722.1107,107281.1061,184821.0032,217211.9072,237576.6496,111689.8019,132214.7387,127016.9031,235931.4378,224461.3951,119845.5886,169751.9783,140780.984,133743.8198,120905.8115
6/1/2015,238425.7478,427272.9721,179010.806,274491.0106,297394.3945,165497.607,127073.7473,340680.6686,200578.7554,279630.9364,287420.6248,162346.3422,483251.0734,208166.7506,519536.7431,226680.6798,239702.4403,151923.8877,218869.4959,195948.5125,165872.539,275656.7919,158532.8516,152586.2281,161876.6067,225553.979,149829.5625,261469.029,169779.6206,231888.2892,267495.0899,185143.5976,134962.2504,161640.6759,124249.9523,123013.4917,123305.6885,107765.4096,186103.3361,218805.4914,237782.9615,112276.9861,132859.2328,127505.7714,236614.4724,225565.2886,120094.7254,170625.1305,141543.0766,134310.0852,121562.7697
7/1/2015,239036.2057,429089.2341,180454.5163,275603.4578,298154.3071,166627.4947,127891.3381,341995.3827,202022.74,281697.1539,290263.3293,163002.608,486372.5812,210368.3348,522229.1258,227782.6687,241662.5367,152893.0122,220269.1944,196771.7665,166409.263,276268.8624,159159.4688,153406.9722,162553.2971,226298.3629,150801.2541,263686.5232,170000.5097,232766.8239,268530.9661,186229.5634,135321.4468,162144.988,124736.1852,123962.4187,123831.0652,108178.559,187354.0728,219963.9826,238105.994,112779.4872,133570.6423,127998.3228,237565.2931,227001.0064,120339.5678,171318.4773,142213.9017,134708.6657,122244.8492
8/1/2015,239784.9301,430306.4628,181982.9277,276937.8687,299121.0483,167806.2612,128649.6951,343725.3396,203505.1576,283798.4559,293270.7864,163588.4329,489973.7675,212231.495,525387.17,229070.1921,243943.2667,153898.5334,221689.6298,197588.7326,166681.7968,276856.5379,159879.3827,154212.0822,163256.3594,226830.8819,151711.4075,266238.0157,170263.9521,233889.7365,269697.2688,187229.0154,135654.7482,162600.7202,125419.7369,124944.3052,124401.8257,108580.4396,188552.4787,220934.1156,238435.2737,113353.5654,134352.7994,128658.6845,238812.3934,228598.68,120595.5039,172136.4052,143018.8946,135282.8502,122962.9642
9/1/2015,240644.5696,431347.6064,183645.5533,278702.6576,300528.2156,169008.2031,129404.344,345956.4405,205169.2536,286210.9885,296437.7411,164268.4249,494040.5089,213861.3716,529602.0233,230436.837,246267.2004,154963.7543,223148.9528,198533.1812,167174.1973,277624.0095,160584.2325,155012.4474,164017.3915,227360.6708,152658.8119,269031.1569,170746.8216,235252.2163,271502.2114,188302.8883,135948.3887,163031.8165,126136.668,126031.6985,124861.6923,109155.0799,189826.489,221674.1994,238868.3624,113894.6539,135166.0905,129393.0476,240003.7892,230242.2825,121080.3412,173031.9597,143810.1402,135871.2791,123638.8931
10/1/2015,241568.0635,432630.9979,185382.9172,280611.3096,302195.6561,170219.2833,130183.2696,348254.771,206876.0499,288847.3104,299416.4428,165214.5413,498066.1852,215309.806,533842.6064,231833.0193,248503.5118,155984.2564,224619.1592,199580.5298,167966.6248,278470.7823,161116.2043,155921.2307,164839.6822,227858.2522,153666.4865,272216.6811,171239.4137,236625.0197,272908.5607,189451.1712,136358.3107,163671.2394,126982.427,126870.7506,125307.3806,109971.1211,191045.7011,222554.1498,239289.3909,114438.0559,135952.9643,130219.0196,240902.668,231476.7822,121405.0821,174036.227,144684.2961,136566.0782,124270.2004
11/1/2015,242363.1554,433702.1307,187058.1256,282171.0162,303659.4661,171285.8087,130827.2583,350324.0248,208607.5969,291790.1337,302292.3402,166115.3673,501998.354,217037.4133,536956.6056,232963.1105,250499.9137,156895.5827,226004.1672,200652.3684,168766.8164,279464.5602,161385.1755,156783.2778,165552.1425,227899.2645,154612.905,275379.1905,171435.0623,238154.7048,273981.5512,190454.7413,136739.755,164332.3385,127623.812,127152.4282,125543.4574,110610.2549,191976.3989,223221.7304,239699.972,114791.0526,136544.453,130841.4767,241424.686,232320.8507,121404.0776,174715.108,145339.1222,137196.8545,124652.475
12/1/2015,243167.579,434679.1255,188613.4539,283435.0616,304917.9346,172391.9303,131520.8906,352486.6344,210234.1591,295064.7054,305097.8445,166989.4678,505006.5168,218561.7315,538393.4022,233976.8877,252550.2092,157812.683,227325.89,201924.155,169859.7613,280587.1103,161742.7727,157711.2587,166366.4794,227894.6172,155611.3336,278857.8428,171609.0355,239708.8858,274431.8945,191253.0301,137287.4932,165278.7098,128262.5718,127235.9013,125948.6119,110891.1707,192917.0764,224358.259,239886.3044,115274.4866,137243.5002,131543.9334,241979.3375,232711.001,121050.7484,175490.6602,146154.8203,138081.1585,125130.813
1/1/2016,244054.6245,437915.879,190047.098,284329.483,305834.4961,173576.4133,132409.1129,354784.8248,212231.33,298652.6326,307983.9661,167829.3828,506895.3641,220061.4264,540089.6658,234793.943,254754.8945,158827.485,228593.7758,203420.6374,170699.6057,281767.6567,162229.1515,158664.3019,167292.1179,227782.5641,156645.4246,282209.4429,171773.1755,241279.7474,274646.4215,191768.6425,137901.7189,166268.0057,128956.4198,127470.9827,126428.216,111114.8539,194303.7973,225063.807,240156.8453,115817.9862,138043.1353,132148.1744,243006.866,233072.4068,120986.0608,176268.1571,147001.8736,139081.7817,125774.7713
2/1/2016,244794.5836,443361.0114,191406.0534,285028.2279,306439.9434,174811.997,133348.8614,356868.65,214111.287,302039.8621,310762.7455,168735.094,508555.1941,221429.7806,542323.9339,235293.8533,256792.6514,159825.1475,229745.6041,204936.7876,171408.5751,282588.7681,162727.4564,159526.6625,168231.9954,227656.6954,157656.5025,285340.355,172091.0855,242515.1626,274682.8884,192348.5085,138587.9418,167174.0968,129630.7525,127965.8312,127078.0667,111356.3151,195907.0023,225525.4452,240162.3797,116410.0849,138861.9838,132739.4374,244144.7589,233555.3525,121413.813,177130.6973,147927.5479,140075.8057,126582.9606
3/1/2016,245125.7037,449546.3897,192655.2408,285344.4851,306618.0747,175723.1303,134001.1484,358384.2848,215579.2357,304819.7806,313484.5065,169359.9942,509680.6169,222633.7031,545190.4256,235482.4315,258399.9683,160533.4806,230445.144,206216.3926,171431.5791,282720.9532,162768.5736,160053.5047,168807.5337,227010.4754,158348.9505,287997.4028,172350.8761,243395.145,274298.7941,192619.0424,138939.2383,167752.1716,129989.1756,128171.71,127478.1563,111399.6518,197442.1812,225011.1691,240265.3825,116682.0042,139301.5167,132976.4314,244942.557,233912.9532,122113.4951,177578.106,148550.3095,140527.1569,127081.8254
4/1/2016,245152.0194,454219.8881,193978.4265,285909.6764,306951.4473,176590.07,134667.3881,359960.7409,216463.6933,307250.1062,316378.4821,169936.0719,510711.5024,224079.5369,547272.2963,235860.7407,259964.416,161261.8302,230888.4596,207416.9622,171519.4729,282676.5195,162761.3818,160485.9138,169275.0876,226629.5682,158941.3016,290726.3435,172821.2386,244233.6191,274442.6894,193108.0501,139291.5616,168379.888,130171.7806,128242.9354,127956.1538,111208.1387,198814.1746,224420.9876,240190.5743,116883.7607,139572.1665,133107.1359,245818.2295,233981.196,122813.6973,177918.9933,149047.7873,140630.8513,127392.2267
5/1/2016,245181.9939,457320.0185,195287.8331,286776.8024,307531.2611,177426.692,135387.4636,361713.1862,217219.8119,309583.4636,319227.2492,170498.7724,511394.2233,225406.7927,549057.4612,236788.9785,261734.6409,161968.998,231196.085,208356.7116,171577.5939,282865.0668,162958.2169,160877.4512,169696.0234,226888.4691,159479.5721,293648.3413,173519.5874,245383.6113,274875.2198,193836.2364,139503.9335,169020.586,130347.2209,128350.6208,128478.632,110982.0982,200324.8152,223904.2569,240478.8803,117158.7006,139933.0074,133219.7201,246719.5586,233960.469,123384.0355,178298.0667,149444.0958,140495.59,127592.4079
6/1/2016,245476.6756,460059.5239,196687.6022,288121.5959,308388.6728,178423.9455,136315.0254,363559.9257,218083.3174,311957.431,321907.0895,171188.1546,512190.2273,226883.3291,550694.7689,238062.2915,263767.0759,162735.1704,231615.1241,209251.9086,171854.3928,283560.9322,163460.0854,161459.2191,170326.1235,227875.2284,160167.39,296576.653,174271.3706,246822.4423,275500.8607,195036.1065,139847.8476,169734.9044,130687.001,128750.8195,129169.8248,110884.0721,201890.9952,223791.5753,240784.3652,117717.7576,140512.9174,133489.4907,248005.1073,234039.7499,123879.9852,178837.2768,149953.6377,140590.9483,127988.2608
7/1/2016,245763.0058,461061.4643,197916.3177,289227.1395,309024.4219,179255.2599,136848.5335,364915.3,218999.3883,313993.0925,324130.4702,171499.3932,512942.0492,227891.6008,553246.5451,238985.8193,265566.4425,163157.6396,231962.597,209808.315,171687.0076,284191.7815,163852.1844,161923.3975,170844.3932,228671.0009,160836.6678,299126.8212,174627.3001,248144.6478,275648.36,195970.3978,139914.0082,170033.4348,130853.1641,129089.8412,129699.9636,110687.0124,203184.889,223435.4349,240902.2625,118109.1819,140978.9236,133601.8361,248915.6857,233908.3377,124184.3612,179321.6558,150372.2387,140609.1296,128242.9757
8/1/2016,246119.8778,460746.0657,199189.4186,290018.3251,309429.3116,180063.5777,137326.3816,365852.5461,219867.7307,315836.1217,325921.2567,171700.2461,513898.5146,228429.5292,556187.9853,239503.8531,267091.5463,163513.9489,232147.3403,210411.6786,171628.4147,284453.5021,164245.6903,162494.3015,171532.9079,229195.4502,161696.1364,301339.4251,174773.4964,249203.5564,275432.8127,196736.7137,140089.851,170405.581,131186.1984,129327.1265,130191.2127,110522.0285,204296.151,222518.7951,240911.1684,118504.4863,141327.7864,133701.7145,249847.0319,233493.883,124424.1237,179740.3448,150779.7982,140772.5984,128519.5069
9/1/2016,246613.7983,459231.9722,200619.5194,290627.1762,309587.6796,180987.7944,137814.8946,367129.6905,221019.7917,317721.4879,327575.0181,171871.2111,514802.6924,228941.9299,559390.499,239960.9668,268478.0232,164022.5316,232303.2263,211200.8875,171470.5897,284788.9418,164742.135,163221.6565,172384.7492,229518.1264,162777.4135,303344.477,174798.8175,250419.5346,275666.9694,197500.3082,140393.1929,170991.4806,131584.5678,129532.2554,130744.389,110597.3552,205483.6493,221485.6874,240911.6555,118937.5983,141713.9814,133871.7727,250477.1103,232878.4669,124656.6465,180286.7682,151278.3674,141108.6366,128853.622
10/1/2016,247432.2571,458887.7813,202210.4087,291474.9451,309856.2359,182006.9701,138524.0034,369010.735,222162.7758,319985.6715,329520.805,172401.4512,516609.4489,229607.8751,562427.6625,240723.668,269928.899,164791.9918,232561.7821,212243.1579,171689.6574,285463.0199,165373.8901,164153.9552,173456.2449,229956.1104,164115.2442,305599.2416,175195.9743,251609.4551,276023.2814,198487.8071,140906.6064,171981.5064,132176.2208,129619.0654,131434.8589,110720.3332,206830.5659,220691.3018,241311.5885,119604.2072,142312.4175,134250.6389,251420.2082,232613.3409,125061.7055,180899.1204,151918.4413,141718.0377,129389.5888
11/1/2016,248457.7168,459980.1071,203666.6523,292784.7094,310271.5498,183153.6406,139344.4169,371565.5127,223335.6249,322699.1157,332064.3717,173067.9268,519766.0993,230829.9107,565218.8389,241919.2687,271490.6634,165728.7928,233336.956,213509.7189,171620.6724,286722.1673,165952.0534,165074.3306,174506.3352,230731.5544,165605.5115,308151.4184,175697.2765,253198.4969,276647.1189,199730.2807,141412.0914,173078.1898,132647.6454,129681.8356,132142.0437,110838.4344,208356.9154,220333.6241,241837.5737,120284.6217,143120.2716,134862.2296,252252.6752,232684.6632,125335.4629,181554.2706,152689.3794,142322.1539,129969.2838
12/1/2016,249550.805,462616.7601,204874.3636,294593.4509,311249.7599,184255.4832,140284.6717,374128.2118,224409.1055,325898.4249,335062.2114,174010.7122,523760.8434,232234.9504,568020.1062,243500.277,273165.1784,166729.284,234488.2891,214906.0186,171595.2574,288156.3867,166604.4632,165837.8126,175501.1129,231878.4996,167084.1551,311053.9204,176183.3221,254833.192,277044.7532,201069.0686,141922.6542,174184.518,133031.3645,129704.5074,132840.4826,110854.6219,209944.1219,220171.843,242697.05,120860.9675,143983.9476,135516.9306,253403.1503,233097.2552,125423.0259,182182.5077,153398.6925,142779.6011,130587.5298
1/1/2017,250594.0217,467604.6503,205932.582,296251.5594,312163.6943,185339.5697,141306.4284,376440.7461,225698.9141,329324.3168,337970.4838,174970.774,526670.914,234010.7239,570634.5698,245125.0248,275014.2546,167683.6637,235631.6753,216428.8243,171191.6895,289542.6572,167175.1605,166307.9414,176373.5643,233237.1969,168301.5329,313784.2404,176196.8047,256590.4723,277251.4111,202187.1656,142362.9721,175184.2932,133339.5052,129835.8558,133380.3707,110849.0053,211533.0947,219959.3024,243226.2313,121332.0708,144832.455,136187.1502,254611.9324,233457.4407,125374.6153,182763.7049,154061.3393,143188.2448,131178.0881
2/1/2017,251585.6402,474168.4289,207116.9467,298001.8865,313137.2819,186307.4746,142315.7555,378424.9043,227193.5346,332987.4443,341061.3407,176021.463,528409.8875,236316.682,572804.6188,246683.1669,277172.1285,168683.8014,236786.6511,218065.3371,170893.4955,290831.1276,167680.9705,166684.7802,177148.0543,234280.6647,169136.6554,316469.5088,176283.4233,258210.444,277024.4221,203133.6696,142675.7263,175975.9834,133588.0575,130077.4345,133755.9834,110996.6127,213271.4215,219989.2846,243602.7636,121742.5304,145698.0552,136697.6124,256109.3477,233587.0205,125562.3663,183370.5936,154650.4211,143592.0295,131711.1824
3/1/2017,252440.0201,481297.0656,208499.6028,299546.8326,313903.4558,187339.6236,143369.1233,380597.0997,228815.8746,336676.8343,344177.7921,177144.4495,529441.498,238904.8899,575410.0845,248150.035,279594.6998,169702.708,237871.9408,219707.0702,170508.6687,291863.4559,168068.1377,167070.0729,177886.9273,235291.5114,169828.6856,319024.0756,176584.6352,259858.8006,276473.0578,204039.9116,142868.6353,176758.3698,133888.4988,130300.8581,134119.0913,111211.3972,214998.7374,219966.6116,243954.8061,122164.5671,146532.238,137140.1879,257451.3377,233586.4556,125901.7584,184018.2485,155367.5709,143933.2831,132245.3462
4/1/2017,253289.6478,487118.8331,209968.5954,301628.5163,315159.8387,188482.1756,144385.3685,383107.9417,230296.1787,340319.2433,347382.0513,178035.1183,531272.9142,241538.3556,578043.9936,249887.056,282054.6064,170771.0967,239338.1721,221503.7689,170254.7043,292991.3279,168517.8467,167792.4174,178794.8055,236468.7463,170694.1673,321586.8253,177377.0391,261850.4419,276297.3271,205325.9076,143050.5754,177602.5478,134241.6222,130498.8942,134726.7976,111698.6728,216851.3696,220152.8503,244762.5496,122692.6278,147345.8288,137665.1031,258376.032,233830.0056,126249.8477,184919.0968,156251.2883,144289.7383,132835.6347
5/1/2017,253952.3988,491387.2679,211255.1822,303305.0609,316627.804,189510.9732,145390.0387,385669.5935,231589.0446,343451.6054,350078.5394,178687.0245,532486.0009,243652.2766,580932.23,251626.0681,284278.7436,171688.1362,240693.3749,223134.4167,169832.2588,293838.4778,168989.6848,168471.7126,179681.8505,237682.3857,171628.86,323786.1004,178031.391,263877.5032,276290.1519,206711.2043,143183.9733,178511.7834,134622.5881,130433.8978,135504.8612,112076.2091,218392.2074,220180.5798,245743.8745,123233.757,147960.8241,138129.4308,258631.5055,234073.0865,126518.0973,185844.7985,157198.6369,144700.8622,133434.0019
6/1/2017,254579.5919,495045.4498,212582.0382,304777.281,318195.4243,190438.2232,146354.4826,387986.5265,232920.6022,346378.8828,352145.3728,178883.9427,534249.6651,245789.835,583557.8452,253265.0408,286436.3344,172538.8578,242128.0391,224504.2513,169537.9637,294372.0058,169484.656,169172.3627,180601.9359,238732.3762,172503.3936,325819.6017,178579.4814,265734.8743,276493.1256,208298.1238,143286.4335,179404.6734,134903.5531,130331.0613,136286.8715,112160.1746,219966.6976,220212.161,246602.0106,123768.5606,148492.6495,138457.279,258657.9115,234315.8804,126782.6364,186654.7306,158166.0524,145138.7639,134038.6094
7/1/2017,255053.037,496826.4169,213842.669,305863.168,319356.2692,191155.9403,147350.2456,389983.1219,234223.2035,349045.7457,353535.4945,179032.7302,535933.6076,248075.9871,586099.5046,254673.6107,288405.7677,173456.45,243388.3787,225406.2173,169599.3734,294576.8424,170003.4714,169784.4108,181466.6633,239606.2811,173340.4887,327510.3664,179064.0291,267166.9806,276690.6508,209763.3341,143557.7599,180285.6608,135272.1092,130319.5108,137046.8819,111928.1696,221404.8205,220174.3344,247310.0925,124375.1105,148936.3893,138755.1489,258475.476,234336.5159,127028.6245,187255.3045,159030.9126,145588.4465,134661.5512
8/1/2017,255575.9796,498365.7365,215265.9467,307207.3709,320195.0973,191916.801,148201.3035,391631.1319,235612.0936,351721.5386,354659.867,179224.249,537416.2447,250795.1109,588908.4617,255906.3099,290413.3589,174443.7785,244767.5069,226016.9916,170095.6475,294903.2384,170572.3423,170520.4918,182412.2875,240469.9762,174308.4307,329179.2416,179462.565,268258.7273,277177.0736,211112.6527,144019.1851,181035.1708,135622.7011,130575.3342,137812.1088,111686.0675,222784.4024,219822.3013,247733.4486,125001.3451,149365.9945,139080.3862,258725.2388,234356.712,127295.4033,187721.1892,159755.5253,145951.2828,135322.4468
9/1/2017,256206.5833,499986.4857,216644.4834,308572.014,320990.9027,192689.3723,148959.5684,393535.5507,236986.8361,354255.5799,355987.755,179835.0633,538707.2898,253781.0207,591953.8231,256932.8094,292390.4817,175512.6772,245837.3163,226543.1472,170885.7307,295776.5466,171208.2759,171384.6808,183355.3374,241288.708,175490.4325,330662.5936,179874.708,269433.7915,278069.1895,212031.2202,144637.6083,181794.7631,136144.2955,130965.8393,138584.5224,111857.8222,224254.9028,219321.751,248133.7362,125795.0506,149880.2697,139523.9864,259345.3833,234443.9186,127660.5346,188332.029,160449.1331,146364.4814,135916.4247
10/1/2017,257118.6203,503511.0198,218122.7781,310277.3663,321998.52,193610.7397,149675.2443,395314.6557,238381.5848,356654.5615,357744.6707,180674.7692,539488.1089,256928.3745,595390.5499,258064.994,294339.997,176653.4423,246863.6798,227229.0633,171603.5767,296884.3026,171981.612,172274.5014,184361.2942,242150.3557,176781.3268,332123.2611,180265.6495,270684.3753,279072.4395,212840.8098,145274.8611,182640.9024,136689.3197,131389.4612,139334.6258,112249.3402,225907.8482,218690.9016,248558.0085,126392.9244,150495.3834,139958.2162,260209.384,234714.0126,128131.4187,189105.141,161219.2076,146876.7095,136545.2244
11/1/2017,258120.0484,507419.3743,219644.0815,311660.3771,323243.3763,194625.3826,150591.665,397249.3778,239617.7309,359136.9747,359918.382,181717.3352,540746.7018,259978.0292,598263.2263,259331.8511,296336.9894,178002.4109,247767.3438,228301.798,172068.8104,298046.5188,172899.071,173282.0675,185516.322,243164.9782,178135.2257,333634.548,180858.4179,272386.0244,280052.3491,213666.2443,145939.7069,183661.8437,137302.867,131636.107,140236.0729,112764.375,227781.7776,218129.0078,249373.4551,126796.7886,151198.7578,140415.4825,260670.4022,235115.4327,128596.6265,190122.368,162088.6849,147410.6563,137277.5222
12/1/2017,259168.4516,512012.8255,221236.8045,313204.1103,324390.9212,195751.9125,151573.0177,398961.8828,240848.3292,361960.3834,362536.3823,182757.8278,542854.6814,263120.0181,600441.2974,260816.8767,298503.6689,179552.0298,248865.1938,229756.9618,172232.466,299200.0013,173819.1297,174224.8214,186737.623,244112.2857,179379.2255,335529.5791,181456.3993,274161.7961,280467.2063,214592.7336,146529.0167,184618.1491,137889.5409,131726.5046,141076.3846,112997.0988,229678.0243,217507.8451,250241.656,126952.639,151879.6538,140993.4688,261050.1291,235621.1207,129054.8892,191007.1334,162885.0548,147826.3568,138039.0768
1/1/2018,260060.2204,517199.7589,222653.4171,314598.6167,325459.3694,196869.0313,152661.79,400874.0037,242272.0227,365248.1169,365368.9561,183865.5547,546923.8017,266019.693,602236.5514,262268.702,300908.1462,181089.0004,249943.2498,231292.4672,172582.1256,300244.541,174641.3799,175128.8461,187914.3206,244981.7071,180542.1334,337882.9815,181908.7569,275841.6855,280778.723,215555.867,147053.0732,185421.9894,138381.8328,131893.602,141851.2099,113264.1989,231665.8773,216991.5942,250976.6736,127325.8236,152614.2808,141666.0649,261496.0945,236034.8127,129596.0089,191727.0823,163675.324,148184.4281,138684.7397
2/1/2018,260925.9675,522920.353,223897.5656,315715.5715,326406.491,197885.494,153686.492,402955.9778,243906.7492,368866.7194,368232.6211,184829.2107,551759.7285,268879.1708,604130.1374,263595.1727,303426.3514,182542.3087,251007.441,232912.2337,172957.6879,301119.5392,175359.1645,175990.3226,188980.6869,245807.518,181539.2861,340534.6858,182400.1192,277129.6086,280981.5579,216368.2558,147484.1171,186279.2313,138776.528,132279.2023,142528.9547,113543.7541,233817.9266,216648.2023,251337.2963,128130.4232,153484.946,142439.8371,262325.3407,236245.9868,130073.7204,192275.4403,164540.8549,148720.5778,139231.552
3/1/2018,261966.4469,528135.0686,225149.0829,317170.7448,327757.8511,199076.1086,155022.4559,405466.9037,245593.9084,372995.2095,371026.6358,185977.5703,556737.7635,271722.8612,606847.799,265317.6294,306139.398,183990.726,252391.995,234808.8972,173659.8771,302125.4013,176352.9924,177034.8668,190146.8709,246921.201,182711.5882,343388.1064,183066.0091,278777.3545,281470.0091,217581.7479,148185.5669,187502.7908,139394.3614,133231.1133,143493.0274,114363.0222,236445.7674,216766.7169,251758.1718,129337.936,154653.7686,143328.5104,263445.5452,236609.1672,130617.1435,193104.9656,165569.0453,149473.4342,140065.441
